loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,loan_status
25000.0, 60 months,20.48,669.05,G,10.0,RENT,105000.0,Verified,credit_card,MD,9.06,2.0,0.0,8.0,27210.0,95.6,22.0,1
1600.0, 36 months,13.98,54.67,C,0.0,RENT,38400.0,Source Verified,wedding,MN,8.28,0.0,3.0,2.0,0.0,0.0,5.0,0
14500.0, 60 months,13.06,330.37,C,10.0,OWN,96000.0,Source Verified,credit_card,MI,15.69,1.0,1.0,13.0,40273.0,64.4,31.0,1
10800.0, 36 months,6.03,328.71,A,5.0,OWN,45000.0,Source Verified,major_purchase,CA,1.63,0.0,0.0,6.0,1854.0,5.2,8.0,1
5000.0, 36 months,10.95,163.57,B,2.0,RENT,56000.0,Not Verified,other,PA,12.24,0.0,2.0,8.0,24004.0,75.5,39.0,1
2000.0, 36 months,12.99,67.38,C,3.0,MORTGAGE,27385.0,Not Verified,credit_card,WI,19.19,0.0,3.0,12.0,1701.0,24.7,19.0,0
15000.0, 36 months,8.49,473.45,A,3.0,MORTGAGE,70000.0,Source Verified,debt_consolidation,PA,6.6,1.0,0.0,11.0,18438.0,29.0,30.0,1
8000.0, 36 months,12.53,267.74,B,3.0,MORTGAGE,48000.0,Not Verified,home_improvement,FL,4.97,0.0,7.0,5.0,2958.0,7.6,8.0,1
4000.0, 36 months,9.45,128.04,B,2.0,RENT,20000.0,Not Verified,credit_card,CA,5.16,0.0,0.0,9.0,3621.0,14.9,13.0,1
12000.0, 60 months,11.99,266.88,B,5.0,MORTGAGE,37080.0,Source Verified,car,FL,20.94,0.0,0.0,5.0,14811.0,80.5,8.0,1
25000.0, 60 months,22.35,695.46,F,6.0,MORTGAGE,100000.0,Verified,credit_card,CA,11.84,0.0,0.0,10.0,26152.0,83.0,19.0,0
20000.0, 60 months,15.23,478.22,C,4.0,MORTGAGE,42000.0,Verified,debt_consolidation,CA,18.51,0.0,1.0,6.0,10279.0,62.3,10.0,1
20000.0, 60 months,12.69,451.9,B,10.0,OWN,52500.0,Verified,debt_consolidation,PA,11.47,0.0,1.0,11.0,21680.0,51.7,32.0,0
20000.0, 60 months,14.65,472.14,C,3.0,RENT,110000.0,Verified,debt_consolidation,CA,22.21,0.0,1.0,12.0,9365.0,31.2,36.0,0
10800.0, 36 months,16.77,383.82,D,6.0,RENT,63000.0,Not Verified,debt_consolidation,CT,18.23,0.0,2.0,11.0,22141.0,59.5,16.0,0
8000.0, 36 months,5.99,243.34,A,3.0,MORTGAGE,24000.0,Not Verified,home_improvement,NY,6.35,0.0,2.0,6.0,4749.0,26.0,14.0,1
9000.0, 36 months,5.42,271.44,A,10.0,MORTGAGE,82000.0,Not Verified,credit_card,TX,16.11,0.0,1.0,13.0,14561.0,20.9,44.0,1
10000.0, 36 months,6.99,308.73,A,7.0,MORTGAGE,200000.0,Verified,other,MA,10.84,0.0,1.0,7.0,105032.0,74.7,16.0,1
5000.0, 36 months,8.0,156.69,A,0.0,OWN,19500.0,Not Verified,debt_consolidation,OH,9.23,0.0,2.0,5.0,5783.0,25.4,11.0,1
10000.0, 36 months,7.29,310.1,A,5.0,MORTGAGE,54000.0,Verified,debt_consolidation,CT,10.98,0.0,1.0,17.0,6612.0,34.4,33.0,1
4000.0, 36 months,12.73,134.26,C,7.0,MORTGAGE,25200.0,Source Verified,debt_consolidation,IL,14.81,0.0,0.0,5.0,389.0,15.0,7.0,0
25000.0, 36 months,11.36,822.78,B,5.0,RENT,135000.0,Not Verified,debt_consolidation,NY,20.51,0.0,0.0,7.0,43567.0,76.8,22.0,1
5000.0, 36 months,6.62,153.52,A,0.0,RENT,90000.0,Source Verified,small_business,TX,4.32,0.0,1.0,6.0,4022.0,26.8,11.0,0
12000.0, 36 months,10.36,389.24,B,3.0,RENT,52500.0,Not Verified,debt_consolidation,CA,20.53,0.0,0.0,14.0,19597.0,54.6,42.0,1
12000.0, 36 months,9.63,385.14,A,1.0,MORTGAGE,65000.0,Not Verified,debt_consolidation,CT,11.76,0.0,2.0,11.0,54707.0,50.6,24.0,0
15000.0, 36 months,11.86,497.22,B,3.0,RENT,84000.0,Not Verified,debt_consolidation,LA,16.04,0.0,1.0,6.0,14220.0,59.5,17.0,1
5500.0, 36 months,11.36,181.02,B,2.0,MORTGAGE,48000.0,Not Verified,credit_card,CA,11.95,0.0,0.0,6.0,5090.0,74.9,31.0,1
4000.0, 36 months,10.74,130.47,B,1.0,MORTGAGE,26400.0,Source Verified,car,MI,19.36,1.0,0.0,5.0,2943.0,31.6,14.0,1
4000.0, 36 months,5.99,121.67,A,10.0,MORTGAGE,68000.0,Not Verified,home_improvement,CA,19.41,0.0,1.0,9.0,11033.0,30.1,22.0,1
4725.0, 36 months,11.22,155.19,C,0.0,RENT,19800.0,Not Verified,other,CA,23.03,0.0,0.0,6.0,4500.0,13.0,7.0,0
24250.0, 36 months,15.31,844.28,D,9.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,CA,19.88,0.0,2.0,12.0,31756.0,79.6,35.0,1
25000.0, 60 months,19.03,648.93,E,4.0,RENT,150000.0,Verified,debt_consolidation,MA,11.0,0.0,3.0,13.0,14959.0,46.6,19.0,1
5000.0, 36 months,10.65,162.87,B,4.0,RENT,25591.0,Not Verified,small_business,FL,24.52,0.0,3.0,6.0,2288.0,41.6,28.0,1
13000.0, 36 months,6.92,400.93,A,0.0,OWN,28800.0,Verified,debt_consolidation,CA,16.96,0.0,0.0,13.0,15158.0,20.4,20.0,1
13300.0, 60 months,10.37,285.02,B,10.0,MORTGAGE,55000.0,Source Verified,credit_card,GA,8.97,0.0,0.0,9.0,29825.0,50.1,19.0,1
8000.0, 36 months,5.42,241.28,A,6.0,MORTGAGE,75000.0,Not Verified,other,GA,5.17,0.0,0.0,9.0,3794.0,8.1,31.0,1
6000.0, 36 months,12.21,199.89,B,5.0,MORTGAGE,49580.0,Not Verified,credit_card,CO,23.11,0.0,1.0,17.0,22811.0,59.9,28.0,0
25000.0, 60 months,21.27,680.14,G,4.0,MORTGAGE,120510.0,Verified,debt_consolidation,CA,22.63,0.0,3.0,15.0,22844.0,92.9,41.0,1
7600.0, 36 months,12.23,253.27,C,7.0,MORTGAGE,51000.0,Verified,debt_consolidation,MD,11.13,1.0,1.0,6.0,5917.0,92.5,17.0,1
6000.0, 36 months,10.46,194.91,B,2.0,RENT,50000.0,Not Verified,car,CO,5.06,0.0,1.0,16.0,9516.0,63.4,21.0,1
11200.0, 60 months,14.17,261.6,C,0.0,OWN,25800.0,Verified,debt_consolidation,TX,17.77,0.0,3.0,10.0,4655.0,43.5,19.0,1
6600.0, 36 months,12.73,221.54,C,6.0,MORTGAGE,32500.0,Source Verified,debt_consolidation,GA,13.51,0.0,1.0,9.0,4327.0,26.7,14.0,1
4000.0, 36 months,13.04,134.86,C,3.0,MORTGAGE,33000.0,Not Verified,educational,MD,12.8,2.0,3.0,10.0,6793.0,31.4,23.0,1
12000.0, 60 months,10.99,191.84,B,4.0,MORTGAGE,70000.0,Not Verified,debt_consolidation,TX,21.33,0.0,3.0,12.0,6696.0,33.0,25.0,1
25000.0, 36 months,13.61,849.72,C,4.0,MORTGAGE,75600.0,Verified,debt_consolidation,NV,12.9,0.0,0.0,7.0,27540.0,90.6,16.0,1
5000.0, 36 months,13.98,170.84,C,6.0,RENT,30000.0,Source Verified,other,AK,13.0,0.0,0.0,7.0,3605.0,60.1,7.0,1
25000.0, 60 months,12.23,351.07,C,2.0,MORTGAGE,158400.0,Verified,car,CA,8.1,0.0,2.0,9.0,35094.0,41.4,27.0,1
6000.0, 36 months,9.63,192.57,B,1.0,RENT,72000.0,Not Verified,debt_consolidation,NJ,10.62,0.0,1.0,14.0,9010.0,74.5,20.0,1
8000.0, 36 months,10.37,259.53,B,3.0,RENT,87000.0,Verified,debt_consolidation,CA,8.32,0.0,0.0,11.0,30481.0,66.3,18.0,1
8400.0, 36 months,11.49,276.96,B,10.0,RENT,35960.0,Not Verified,credit_card,CA,19.42,0.0,0.0,6.0,3913.0,61.1,11.0,1
13050.0, 36 months,14.59,449.77,D,5.0,MORTGAGE,140000.0,Not Verified,debt_consolidation,TX,11.07,0.0,1.0,8.0,4954.0,82.2,18.0,1
4000.0, 36 months,13.22,135.21,C,0.0,RENT,42000.0,Not Verified,educational,NY,13.69,0.0,2.0,10.0,8661.0,68.2,15.0,1
20500.0, 60 months,11.11,281.74,B,6.0,MORTGAGE,34800.0,Verified,debt_consolidation,MN,22.83,0.0,0.0,7.0,18224.0,57.5,15.0,0
4800.0, 36 months,5.42,144.77,A,1.0,MORTGAGE,40000.0,Source Verified,debt_consolidation,NY,20.07,0.0,0.0,14.0,16793.0,21.7,37.0,1
5425.0, 36 months,11.99,180.17,B,3.0,RENT,22718.0,Source Verified,debt_consolidation,CA,10.04,0.0,0.0,5.0,7155.0,50.0,5.0,1
5200.0, 60 months,18.39,133.16,E,2.0,RENT,57739.0,Source Verified,debt_consolidation,FL,9.66,0.0,0.0,5.0,7762.0,99.5,7.0,1
11000.0, 36 months,8.94,349.49,A,9.0,RENT,43000.0,Not Verified,debt_consolidation,NY,11.0,1.0,0.0,14.0,2140.0,5.4,31.0,1
10000.0, 60 months,18.62,257.32,F,10.0,MORTGAGE,80892.0,Verified,other,CA,14.67,1.0,2.0,8.0,5201.0,51.5,40.0,1
7000.0, 36 months,13.49,237.52,C,6.0,RENT,83000.0,Verified,home_improvement,GA,16.83,0.0,2.0,4.0,26109.0,96.7,17.0,1
10000.0, 36 months,10.99,327.34,B,2.0,RENT,39996.0,Not Verified,debt_consolidation,MD,11.82,0.0,0.0,5.0,8943.0,61.3,12.0,1
1000.0, 36 months,8.0,31.34,A,2.0,MORTGAGE,30000.0,Not Verified,educational,UT,9.04,0.0,2.0,9.0,1928.0,7.4,15.0,1
4000.0, 60 months,11.11,87.19,B,6.0,MORTGAGE,54000.0,Verified,debt_consolidation,NY,20.49,1.0,0.0,5.0,0.0,0.0,17.0,1
8000.0, 36 months,10.37,259.53,B,5.0,MORTGAGE,50000.0,Not Verified,other,WA,14.26,1.0,2.0,18.0,5868.0,19.7,33.0,1
10000.0, 36 months,5.99,304.18,A,8.0,MORTGAGE,180000.0,Source Verified,credit_card,CA,1.53,0.0,1.0,16.0,11200.0,11.1,35.0,1
4000.0, 60 months,16.45,98.24,E,5.0,RENT,25000.0,Source Verified,educational,PA,6.0,0.0,0.0,3.0,3524.0,80.1,10.0,1
20000.0, 60 months,14.79,473.6,C,7.0,MORTGAGE,70000.0,Verified,debt_consolidation,NH,23.78,0.0,2.0,9.0,15668.0,85.5,25.0,1
14650.0, 36 months,7.49,455.64,A,5.0,MORTGAGE,45000.0,Source Verified,debt_consolidation,VA,14.93,0.0,0.0,10.0,29791.0,71.1,25.0,1
15000.0, 60 months,11.49,329.82,B,0.0,RENT,75000.0,Verified,debt_consolidation,NY,10.86,0.0,0.0,8.0,206.0,18.7,19.0,1
11000.0, 36 months,7.49,342.12,A,4.0,OWN,45000.0,Not Verified,debt_consolidation,FL,16.21,0.0,0.0,9.0,10229.0,30.6,18.0,1
24000.0, 60 months,9.62,505.46,B,5.0,MORTGAGE,55000.0,Verified,debt_consolidation,PA,21.49,0.0,0.0,10.0,18589.0,60.2,16.0,1
9000.0, 60 months,10.37,192.87,B,6.0,OWN,43000.0,Not Verified,credit_card,MI,17.55,0.0,2.0,12.0,1035.0,3.4,41.0,1
15000.0, 36 months,16.49,531.0,D,5.0,MORTGAGE,86000.0,Verified,wedding,AZ,5.19,1.0,3.0,9.0,574.0,8.7,31.0,1
7500.0, 36 months,10.59,244.09,B,3.0,MORTGAGE,52176.0,Not Verified,home_improvement,CA,22.75,0.0,1.0,8.0,28679.0,92.8,25.0,1
11200.0, 36 months,5.42,337.8,A,10.0,MORTGAGE,122000.0,Not Verified,credit_card,CA,3.4,0.0,0.0,15.0,28001.0,30.1,39.0,1
7000.0, 36 months,5.42,211.12,A,5.0,MORTGAGE,155000.0,Source Verified,home_improvement,CA,18.33,0.0,0.0,12.0,866.0,5.9,27.0,1
2400.0, 36 months,7.49,74.65,A,4.0,MORTGAGE,156000.0,Not Verified,other,OH,12.42,0.0,0.0,8.0,22356.0,87.7,31.0,1
2800.0, 36 months,9.32,89.46,A,5.0,MORTGAGE,34000.0,Not Verified,vacation,OK,23.86,1.0,0.0,9.0,0.0,0.0,21.0,1
5600.0, 36 months,11.11,183.63,B,1.0,OWN,35000.0,Source Verified,debt_consolidation,AZ,24.99,0.0,1.0,9.0,6908.0,67.1,18.0,1
9600.0, 36 months,13.85,327.4,C,2.0,RENT,90000.0,Not Verified,debt_consolidation,CA,4.95,0.0,1.0,6.0,16733.0,70.0,23.0,1
8000.0, 36 months,8.59,252.89,A,4.0,MORTGAGE,56000.0,Not Verified,major_purchase,PA,1.82,0.0,2.0,9.0,3258.0,5.5,9.0,1
3000.0, 36 months,14.27,102.93,C,10.0,RENT,115154.16,Verified,other,CA,16.63,0.0,0.0,13.0,15668.0,79.5,28.0,1
17000.0, 60 months,11.99,378.07,B,10.0,MORTGAGE,56000.0,Verified,debt_consolidation,NC,12.69,0.0,2.0,17.0,11677.0,36.7,37.0,0
18000.0, 36 months,8.49,368.5,A,1.0,MORTGAGE,48000.0,Verified,small_business,OH,12.3,0.0,1.0,21.0,18056.0,15.7,41.0,1
4400.0, 36 months,15.62,153.87,D,0.0,RENT,24000.0,Source Verified,debt_consolidation,CA,6.35,0.0,0.0,5.0,3890.0,82.8,7.0,1
6000.0, 60 months,11.49,131.93,B,4.0,MORTGAGE,72000.0,Source Verified,car,AL,3.17,0.0,1.0,7.0,39098.0,89.7,15.0,1
13000.0, 36 months,14.74,448.98,D,3.0,MORTGAGE,35000.0,Verified,debt_consolidation,KY,16.39,0.0,3.0,9.0,21124.0,87.3,9.0,1
3000.0, 36 months,11.89,99.5,B,2.0,RENT,60000.0,Source Verified,educational,RI,12.06,1.0,1.0,6.0,7482.0,59.9,23.0,1
16800.0, 36 months,13.92,573.5,C,8.0,MORTGAGE,225000.0,Verified,credit_card,NJ,24.06,0.0,3.0,12.0,109027.0,90.2,29.0,1
15000.0, 36 months,10.0,484.01,B,1.0,RENT,77368.0,Not Verified,debt_consolidation,VA,6.41,0.0,0.0,8.0,12893.0,40.4,15.0,1
19000.0, 60 months,10.75,410.75,B,8.0,MORTGAGE,90000.0,Verified,home_improvement,MD,6.19,0.0,1.0,12.0,1142.0,8.7,25.0,1
8000.0, 36 months,7.51,248.89,A,2.0,RENT,77000.0,Not Verified,credit_card,MD,11.35,0.0,0.0,10.0,12788.0,42.8,14.0,1
31000.0, 60 months,13.99,524.59,C,3.0,MORTGAGE,43200.0,Source Verified,small_business,KY,13.78,0.0,1.0,5.0,23522.0,70.0,14.0,0
12000.0, 36 months,7.29,372.12,A,10.0,MORTGAGE,95000.0,Not Verified,house,MI,18.29,0.0,3.0,16.0,51079.0,7.1,57.0,1
12000.0, 36 months,13.16,405.25,C,8.0,MORTGAGE,81000.0,Not Verified,debt_consolidation,CA,20.5,0.0,0.0,7.0,57822.0,78.5,17.0,0
15000.0, 36 months,9.63,481.41,B,8.0,OWN,50052.0,Source Verified,home_improvement,IL,20.28,0.0,0.0,16.0,19268.0,67.4,25.0,1
15250.0, 36 months,9.63,489.43,B,0.0,MORTGAGE,52500.0,Verified,debt_consolidation,NJ,17.9,0.0,0.0,10.0,18245.0,42.3,34.0,1
1000.0, 36 months,9.63,32.1,A,2.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,CA,6.16,1.0,0.0,14.0,100.0,0.5,21.0,1
14000.0, 36 months,7.88,437.94,A,7.0,RENT,60000.0,Source Verified,debt_consolidation,CA,15.34,0.0,2.0,7.0,14922.0,59.2,20.0,1
7000.0, 60 months,9.63,147.46,B,3.0,MORTGAGE,63600.0,Not Verified,car,UT,5.83,0.0,0.0,8.0,60684.0,35.2,29.0,1
20000.0, 60 months,16.77,494.59,D,7.0,RENT,50000.0,Verified,credit_card,IL,22.82,0.0,1.0,12.0,16565.0,56.7,22.0,1
12000.0, 60 months,19.03,311.49,E,7.0,MORTGAGE,80000.0,Source Verified,debt_consolidation,MA,15.29,0.0,3.0,7.0,12433.0,69.5,18.0,1
13750.0, 36 months,14.22,471.41,C,10.0,MORTGAGE,30000.0,Not Verified,debt_consolidation,VA,18.88,1.0,1.0,24.0,9301.0,14.9,37.0,1
21000.0, 60 months,19.29,548.11,E,10.0,MORTGAGE,113713.0,Verified,debt_consolidation,MA,24.88,0.0,0.0,8.0,43807.0,96.3,22.0,1
30000.0, 60 months,17.49,558.85,D,9.0,RENT,114996.0,Source Verified,debt_consolidation,CA,10.71,0.0,2.0,13.0,33869.0,35.2,26.0,0
2000.0, 36 months,7.49,62.21,A,5.0,RENT,19728.0,Not Verified,major_purchase,WI,8.09,0.0,0.0,4.0,719.0,30.0,9.0,1
24000.0, 36 months,6.17,458.25,A,9.0,MORTGAGE,105000.0,Verified,house,GA,12.31,0.0,1.0,18.0,13047.0,15.7,48.0,1
4800.0, 36 months,13.47,162.83,C,1.0,RENT,30000.0,Not Verified,car,VA,22.84,0.0,0.0,7.0,1002.0,83.5,8.0,1
13000.0, 60 months,19.42,340.24,E,10.0,MORTGAGE,65000.0,Source Verified,debt_consolidation,MD,8.62,0.0,0.0,5.0,14558.0,95.8,24.0,1
8000.0, 36 months,13.35,270.91,C,5.0,MORTGAGE,70000.0,Not Verified,debt_consolidation,GA,11.31,0.0,2.0,14.0,11519.0,47.6,26.0,1
6000.0, 60 months,15.21,143.41,D,4.0,RENT,26400.0,Source Verified,vacation,GA,23.65,0.0,0.0,8.0,1902.0,34.6,16.0,1
2500.0, 36 months,12.8,84.0,D,0.0,MORTGAGE,32000.0,Not Verified,home_improvement,NE,20.0,0.0,1.0,11.0,3408.0,35.1,32.0,0
12000.0, 36 months,11.71,396.92,B,6.0,MORTGAGE,50000.0,Not Verified,credit_card,MN,10.15,0.0,0.0,12.0,16873.0,77.8,15.0,1
21000.0, 36 months,12.69,704.45,B,9.0,MORTGAGE,200000.0,Source Verified,debt_consolidation,MN,7.92,0.0,2.0,11.0,18404.0,65.4,29.0,1
24000.0, 36 months,10.99,785.65,B,7.0,RENT,155000.0,Not Verified,credit_card,TX,23.19,0.0,0.0,20.0,77527.0,43.9,47.0,1
10000.0, 36 months,14.27,343.09,C,4.0,RENT,44160.0,Source Verified,moving,VA,18.29,0.0,0.0,6.0,14848.0,95.8,18.0,1
8000.0, 36 months,10.99,261.88,B,2.0,RENT,42000.0,Source Verified,credit_card,NY,3.14,1.0,0.0,6.0,3955.0,36.6,8.0,1
8000.0, 36 months,7.49,248.82,A,10.0,OWN,50000.0,Not Verified,medical,FL,17.98,0.0,0.0,6.0,38006.0,0.0,25.0,1
15000.0, 36 months,13.23,507.08,C,10.0,RENT,70000.0,Source Verified,credit_card,MO,8.37,0.0,1.0,6.0,18575.0,56.2,49.0,1
5800.0, 36 months,10.37,188.16,B,5.0,RENT,73000.0,Source Verified,credit_card,NY,18.56,0.0,1.0,17.0,23264.0,42.1,30.0,1
10400.0, 60 months,19.29,271.45,E,5.0,RENT,42000.0,Verified,debt_consolidation,OH,16.54,0.0,0.0,7.0,11678.0,96.5,16.0,0
21000.0, 36 months,10.65,684.04,B,6.0,RENT,117000.0,Verified,debt_consolidation,CA,20.02,0.0,0.0,8.0,1539.0,19.0,14.0,1
24000.0, 36 months,6.17,440.72,A,10.0,MORTGAGE,112548.0,Source Verified,medical,SC,5.58,0.0,2.0,10.0,7889.0,24.4,26.0,1
7000.0, 36 months,9.91,225.58,B,10.0,MORTGAGE,53796.0,Not Verified,other,TX,10.8,3.0,3.0,7.0,3269.0,47.2,20.0,1
10000.0, 60 months,9.63,210.66,B,8.0,MORTGAGE,30000.0,Verified,home_improvement,LA,11.84,0.0,0.0,8.0,2062.0,14.2,19.0,1
15350.0, 36 months,6.17,298.9,A,10.0,MORTGAGE,75000.0,Source Verified,debt_consolidation,CA,5.58,0.0,0.0,6.0,17000.0,49.7,21.0,1
6000.0, 36 months,6.03,182.62,A,2.0,MORTGAGE,62400.0,Not Verified,major_purchase,CA,11.65,0.0,1.0,9.0,7318.0,14.2,20.0,1
12000.0, 36 months,6.91,370.04,A,0.0,RENT,62400.0,Source Verified,debt_consolidation,WA,17.92,0.0,0.0,16.0,8182.0,42.8,31.0,1
25000.0, 60 months,13.06,569.6,C,10.0,RENT,60000.0,Verified,small_business,IL,12.26,0.0,2.0,7.0,19421.0,46.0,18.0,1
4950.0, 36 months,8.9,157.18,A,3.0,RENT,15000.0,Source Verified,debt_consolidation,FL,14.96,0.0,2.0,16.0,7310.0,18.7,25.0,1
10650.0, 36 months,10.59,346.61,B,2.0,MORTGAGE,48000.0,Verified,home_improvement,NY,26.47,0.0,1.0,7.0,3265.0,25.5,12.0,1
1000.0, 36 months,12.53,33.47,B,2.0,RENT,19200.0,Not Verified,other,IL,1.25,0.0,1.0,4.0,379.0,15.8,19.0,1
14000.0, 36 months,6.99,432.22,A,10.0,MORTGAGE,71000.0,Not Verified,debt_consolidation,DE,12.27,0.0,0.0,21.0,22824.0,26.9,51.0,1
14000.0, 60 months,15.65,337.86,D,10.0,MORTGAGE,60000.0,Not Verified,small_business,TX,14.94,0.0,1.0,9.0,22446.0,83.4,31.0,1
4000.0, 36 months,11.58,132.06,B,1.0,MORTGAGE,54000.0,Not Verified,home_improvement,KS,3.44,0.0,1.0,6.0,4833.0,27.6,30.0,1
35000.0, 60 months,22.06,967.86,F,10.0,RENT,90000.0,Verified,debt_consolidation,NJ,16.36,0.0,0.0,11.0,21412.0,85.0,29.0,1
12400.0, 60 months,19.69,326.39,E,0.0,RENT,48500.0,Source Verified,debt_consolidation,CA,10.07,0.0,1.0,5.0,4756.0,78.0,14.0,0
4500.0, 60 months,13.98,104.67,C,10.0,MORTGAGE,60000.0,Source Verified,debt_consolidation,IL,13.16,0.0,0.0,11.0,6578.0,20.0,53.0,1
20000.0, 60 months,17.99,507.76,E,10.0,MORTGAGE,61000.0,Verified,home_improvement,CA,20.71,0.0,1.0,21.0,1459.0,60.8,28.0,1
10000.0, 36 months,9.96,322.49,B,1.0,RENT,72500.0,Not Verified,other,FL,10.28,0.0,3.0,2.0,3943.0,98.6,5.0,0
14400.0, 36 months,16.82,512.09,E,5.0,RENT,40320.0,Not Verified,debt_consolidation,CA,10.83,0.0,1.0,5.0,16662.0,95.2,10.0,1
12000.0, 60 months,15.99,291.76,D,1.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,UT,13.51,0.0,2.0,13.0,6809.0,52.0,21.0,1
11500.0, 36 months,11.99,381.91,B,7.0,RENT,79000.0,Verified,debt_consolidation,NY,3.14,0.0,1.0,4.0,7904.0,36.1,4.0,1
7000.0, 36 months,11.49,230.8,B,4.0,RENT,94000.0,Source Verified,debt_consolidation,MD,16.42,0.0,0.0,5.0,32701.0,89.8,9.0,1
10000.0, 36 months,10.65,325.74,B,0.0,RENT,85000.0,Source Verified,debt_consolidation,OR,12.16,0.0,0.0,7.0,6559.0,66.9,9.0,1
7200.0, 36 months,15.23,250.41,C,2.0,OWN,35000.0,Not Verified,other,MO,23.45,0.0,1.0,10.0,779.0,8.5,28.0,0
2500.0, 36 months,9.99,80.66,B,7.0,RENT,42000.0,Not Verified,debt_consolidation,KY,14.51,0.0,2.0,10.0,5736.0,45.5,16.0,1
2800.0, 60 months,7.66,56.32,A,1.0,MORTGAGE,59385.6,Source Verified,car,CA,3.58,0.0,0.0,7.0,4931.0,55.4,14.0,1
8500.0, 60 months,13.06,193.67,C,5.0,RENT,28000.0,Source Verified,debt_consolidation,CA,23.4,0.0,0.0,9.0,11625.0,58.4,10.0,1
14000.0, 36 months,17.49,502.56,D,10.0,MORTGAGE,132000.0,Source Verified,credit_card,CA,16.96,1.0,0.0,11.0,25193.0,78.7,21.0,1
6000.0, 36 months,11.49,197.83,B,10.0,MORTGAGE,70000.0,Verified,debt_consolidation,AL,6.84,0.0,2.0,8.0,7575.0,39.5,44.0,1
4800.0, 36 months,5.42,144.77,A,0.0,RENT,24000.0,Source Verified,major_purchase,NY,6.2,0.0,0.0,9.0,1602.0,8.2,12.0,1
4000.0, 36 months,7.88,125.13,A,10.0,MORTGAGE,52800.0,Not Verified,home_improvement,TX,19.95,0.0,0.0,8.0,10074.0,38.5,23.0,1
8000.0, 36 months,13.11,269.96,C,8.0,RENT,51000.0,Verified,debt_consolidation,CA,3.36,0.0,0.0,4.0,4732.0,41.5,8.0,1
24000.0, 60 months,13.49,552.12,C,10.0,RENT,124704.0,Verified,debt_consolidation,MA,4.61,0.0,0.0,2.0,14921.0,67.8,8.0,1
20000.0, 36 months,11.48,659.37,B,4.0,MORTGAGE,100000.0,Verified,debt_consolidation,TX,11.02,0.0,3.0,10.0,1492.0,6.1,15.0,1
10000.0, 36 months,10.25,323.85,B,3.0,RENT,33600.0,Not Verified,educational,MD,11.04,0.0,2.0,4.0,1297.0,49.9,6.0,1
10000.0, 60 months,6.91,127.45,A,5.0,MORTGAGE,69240.0,Source Verified,debt_consolidation,OH,13.85,0.0,1.0,10.0,11089.0,38.5,22.0,1
9300.0, 36 months,9.32,297.11,A,8.0,RENT,54996.0,Not Verified,debt_consolidation,IL,12.15,0.0,1.0,10.0,2498.0,24.7,15.0,1
9250.0, 36 months,13.11,312.14,C,6.0,MORTGAGE,43000.0,Not Verified,debt_consolidation,GA,13.0,0.0,0.0,8.0,5184.0,89.4,11.0,1
15000.0, 36 months,12.18,499.5,B,10.0,OWN,84000.0,Not Verified,debt_consolidation,PA,24.66,2.0,0.0,14.0,22319.0,58.7,36.0,1
1800.0, 36 months,13.48,61.07,C,1.0,RENT,510000.0,Not Verified,credit_card,LA,1.3,0.0,0.0,9.0,10201.0,65.0,14.0,1
26500.0, 60 months,16.49,430.14,D,2.0,MORTGAGE,56000.0,Verified,small_business,AK,16.59,0.0,2.0,11.0,19625.0,34.0,24.0,0
14500.0, 60 months,17.93,367.66,E,10.0,MORTGAGE,54000.0,Verified,debt_consolidation,MD,19.56,0.0,1.0,14.0,13573.0,51.8,36.0,1
8400.0, 36 months,6.03,255.66,A,9.0,MORTGAGE,48000.0,Not Verified,debt_consolidation,WA,13.55,0.0,0.0,8.0,13545.0,47.0,21.0,1
25000.0, 60 months,13.72,578.09,C,10.0,MORTGAGE,144000.0,Verified,debt_consolidation,CA,13.51,0.0,1.0,17.0,74176.0,61.8,32.0,0
2500.0, 36 months,7.14,77.35,A,10.0,RENT,69000.0,Not Verified,debt_consolidation,NY,0.2,0.0,0.0,5.0,2153.0,23.2,31.0,1
6000.0, 36 months,7.9,187.75,A,10.0,MORTGAGE,170000.0,Source Verified,house,RI,4.07,1.0,1.0,7.0,5224.0,42.1,15.0,1
3075.0, 36 months,11.83,101.89,B,4.0,OWN,25000.0,Not Verified,major_purchase,IL,12.91,0.0,2.0,10.0,18988.0,60.7,10.0,1
1000.0, 36 months,13.72,34.05,C,0.0,MORTGAGE,30000.0,Not Verified,home_improvement,GA,2.72,1.0,0.0,4.0,2031.0,34.4,7.0,1
10000.0, 36 months,14.84,345.88,D,10.0,RENT,99996.0,Source Verified,other,NY,8.4,1.0,1.0,6.0,17816.0,79.9,13.0,1
11100.0, 36 months,13.11,374.57,C,2.0,RENT,45000.0,Not Verified,debt_consolidation,CA,18.59,0.0,3.0,6.0,11225.0,83.8,11.0,1
15000.0, 60 months,18.64,386.15,E,8.0,MORTGAGE,95000.0,Verified,credit_card,WI,17.97,0.0,2.0,15.0,30810.0,85.5,24.0,1
